#lambda=300e-6; channel_width=1e-3; steps_channel=100000001; steps_sensor=48; d_emitter=85e-5; d_sensor=665e-5; x_max=15e-3
0	0.599989
0.000319149	0.586322
0.000638298	0.552028
0.000957447	0.514262
0.0012766	0.491027
0.00159574	0.488097
0.00191489	0.495394
0.00223404	0.497498
0.00255319	0.484194
0.00287234	0.453154
0.00319149	0.408077
0.00351064	0.355968
0.00382979	0.304897
0.00414894	0.262289
0.00446809	0.23321
0.00478723	0.218604
0.00510638	0.215086
0.00542553	0.217364
0.00574468	0.220966
0.00606383	0.223217
0.00638298	0.222949
0.00670213	0.219933
0.00702128	0.214432
0.00734043	0.206923
0.00765957	0.197939
0.00797872	0.187989
0.00829787	0.177519
0.00861702	0.166904
0.00893617	0.156442
0.00925532	0.146366
0.00957447	0.136852
0.00989362	0.128027
0.0102128	0.119979
0.0105319	0.112761
0.0108511	0.1064
0.0111702	0.100896
0.0114894	0.0962308
0.0118085	0.0923678
0.0121277	0.0892548
0.0124468	0.0868282
0.012766	0.0850165
0.0130851	0.0837442
0.0134043	0.0829354
0.0137234	0.0825171
0.0140426	0.0824216
0.0143617	0.0825876
0.0146809	0.0829616
0.015	0.0834972
